0.00,0.00,31.87,0.00,173553
0.00,0.00,31.87,0.00,173577
0.00,0.00,31.87,0.00,173599
0.00,0.00,31.87,0.00,173622
0.00,0.00,31.87,0.00,173644
0.00,0.00,31.85,0.00,173668
0.00,0.00,31.87,0.00,173690
0.00,0.00,31.86,0.00,173713
0.00,0.00,31.86,0.00,173736
0.00,0.00,31.87,0.00,173759
0.00,0.00,31.85,0.00,173782
0.00,0.00,31.85,0.00,173805
0.00,0.00,31.86,0.00,173828
0.00,0.00,31.85,0.00,173850
0.00,0.00,31.84,0.00,173874
0.00,0.00,31.86,0.00,173896
0.00,0.00,31.84,0.00,173919
0.00,0.00,31.84,0.00,173942
0.00,0.00,31.84,0.00,173965
0.00,0.00,31.83,0.00,173987
0.00,0.00,31.84,0.00,174011
0.00,0.00,31.83,0.00,174033
0.00,0.00,31.84,0.00,174056
0.00,0.00,31.83,0.00,174080
0.00,0.00,31.82,0.00,174102
0.00,0.00,31.83,0.00,174125
0.00,0.00,31.83,0.00,174148
0.00,0.00,31.83,0.00,174171
0.00,0.00,31.81,0.00,174193
0.00,0.00,31.80,0.00,174217
0.00,0.00,31.83,0.00,174239
0.00,0.00,31.82,0.00,174262
0.00,0.00,31.81,0.00,174284
0.00,0.00,31.82,0.00,174308
0.00,0.00,31.80,0.00,174330
0.00,0.00,31.81,0.00,174353
0.00,0.00,31.80,0.00,174376
0.00,0.00,31.80,0.00,174399
0.00,0.00,31.81,0.00,174422
0.00,0.00,31.81,0.00,174445
0.00,0.00,31.80,0.00,174468
0.00,0.00,31.80,0.00,174490
0.00,0.00,31.80,0.00,174514
0.00,0.00,31.79,0.00,174536
0.00,0.00,31.79,0.00,174559
0.00,0.00,31.80,0.00,174582
0.00,0.00,31.79,0.00,174605
0.00,0.00,31.79,0.00,174627
0.00,0.00,31.80,0.00,174651
0.00,0.00,31.77,0.00,174673
0.00,0.00,31.77,0.00,174696
0.00,0.00,31.78,0.00,174720
0.00,0.00,31.79,0.00,174742
0.00,0.00,31.78,0.00,174765
0.00,0.00,31.77,0.00,174787
0.00,0.00,31.78,0.00,174811
0.00,0.00,31.77,0.00,174833
0.00,0.00,31.77,0.00,174856
0.00,0.00,31.77,0.00,174879
0.00,0.00,31.77,0.00,174902
0.00,0.00,31.77,0.00,174924
0.00,0.00,31.77,0.00,174948
0.00,0.00,31.77,0.00,174970
0.00,0.00,31.76,0.00,174993
0.00,0.00,31.77,0.00,175016
0.00,0.00,31.76,0.00,175039
0.00,0.00,31.77,0.00,175062
0.00,0.00,31.76,0.00,175085
0.00,0.00,31.76,0.00,175108
0.00,0.00,31.75,0.00,175130
0.00,0.00,31.74,0.00,175154
0.00,0.00,31.76,0.00,175176
0.00,0.00,31.74,0.00,175199
0.00,0.00,31.73,0.00,175222
0.00,0.00,31.74,0.00,175245
0.00,0.00,31.74,0.00,175267
0.00,0.00,31.74,0.00,175291
0.00,0.00,31.74,0.00,175313
0.00,0.00,31.73,0.00,175336
0.00,0.00,31.72,0.00,175360
0.00,0.00,31.73,0.00,175382
0.00,0.00,31.73,0.00,175405
0.00,0.00,31.73,0.00,175428
0.00,0.00,31.73,0.00,175451
0.00,0.00,31.73,0.00,175473
0.00,0.00,31.72,0.00,175496
0.00,0.00,31.73,0.00,175519
0.00,0.00,31.72,0.00,175542
0.00,0.00,31.73,0.00,175564
0.00,0.00,31.73,0.00,175588
0.00,0.00,31.70,0.00,175610
0.00,0.00,31.73,0.00,175633
0.00,0.00,31.70,0.00,175656
0.00,0.00,31.73,0.00,175679
0.00,0.00,31.71,0.00,175702
0.00,0.00,31.70,0.00,175725
0.00,0.00,31.70,0.00,175748
0.00,0.00,31.70,0.00,175770
0.00,0.00,31.69,0.00,175794
0.00,0.00,31.70,0.00,175816
0.00,0.00,31.70,0.00,175839
0.00,0.00,31.70,0.00,175862
0.00,0.00,31.70,0.00,175885
0.00,0.00,31.68,0.00,175907
0.00,0.00,31.69,0.00,175931
0.00,0.00,31.69,0.00,175953
0.00,0.00,31.70,0.00,175976
0.00,0.00,31.69,0.00,176000
0.00,0.00,31.68,0.00,176022
0.00,0.00,31.69,0.00,176045
0.00,0.00,31.67,0.00,176067
0.00,0.00,31.68,0.00,176091
0.00,0.00,31.68,0.00,176113
0.00,0.00,31.67,0.00,176136
0.00,0.00,31.68,0.00,176159
0.00,0.00,31.67,0.00,176182
0.00,0.00,31.67,0.00,176204
0.00,0.00,31.67,0.00,176228
0.00,0.00,31.66,0.00,176250
0.00,0.00,31.66,0.00,176273
0.00,0.00,31.67,0.00,176296
0.00,0.00,31.66,0.00,176319
0.00,0.00,31.66,0.00,176342
0.00,0.00,31.66,0.00,176365
0.00,0.00,31.66,0.00,176388
0.00,0.00,31.66,0.00,176410
0.00,0.00,31.65,0.00,176434
