0.00,0.00,21.35,0.00,51828
0.00,0.00,21.36,0.00,51852
0.00,0.00,21.36,0.00,51874
0.00,0.00,21.36,0.00,51897
0.00,0.00,21.35,0.00,51919
0.00,0.00,21.35,0.00,51943
0.00,0.00,21.37,0.00,51965
0.00,0.00,21.35,0.00,51988
0.00,0.00,21.36,0.00,52012
0.00,0.00,21.37,0.00,52034
0.00,0.00,21.37,0.00,52057
0.00,0.00,21.35,0.00,52079
0.00,0.00,21.35,0.00,52103
0.00,0.00,21.38,0.00,52125
0.00,0.00,21.36,0.00,52148
0.00,0.00,21.36,0.00,52171
0.00,0.00,21.37,0.00,52194
0.00,0.00,21.35,0.00,52216
0.00,0.00,21.38,0.00,52239
0.00,0.00,21.36,0.00,52262
0.00,0.00,21.37,0.00,52285
0.00,0.00,21.36,0.00,52307
0.00,0.00,21.36,0.00,52331
0.00,0.00,21.37,0.00,52354
0.00,0.00,21.36,0.00,52376
0.00,0.00,21.36,0.00,52399
0.00,0.00,21.37,0.00,52422
0.00,0.00,21.37,0.00,52445
0.00,0.00,21.37,0.00,52467
0.00,0.00,21.36,0.00,52491
0.00,0.00,21.36,0.00,52513
0.00,0.00,21.35,0.00,52536
0.00,0.00,21.35,0.00,52558
0.00,0.00,21.37,0.00,52582
0.00,0.00,21.34,0.00,52604
0.00,0.00,21.37,0.00,52627
0.00,0.00,21.35,0.00,52651
0.00,0.00,21.36,0.00,52673
0.00,0.00,21.36,0.00,52696
0.00,0.00,21.36,0.00,52718
0.00,0.00,21.37,0.00,52742
0.00,0.00,21.36,0.00,52764
0.00,0.00,21.35,0.00,52787
0.00,0.00,21.35,0.00,52810
0.00,0.00,21.36,0.00,52833
0.00,0.00,21.35,0.00,52855
0.00,0.00,21.37,0.00,52878
0.00,0.00,21.37,0.00,52901
0.00,0.00,21.36,0.00,52924
0.00,0.00,21.35,0.00,52946
0.00,0.00,21.35,0.00,52970
0.00,0.00,21.36,0.00,52993
0.00,0.00,21.36,0.00,53015
0.00,0.00,21.35,0.00,53038
0.00,0.00,21.36,0.00,53061
0.00,0.00,21.35,0.00,53084
0.00,0.00,21.35,0.00,53106
0.00,0.00,21.36,0.00,53130
0.00,0.00,21.36,0.00,53152
0.00,0.00,21.36,0.00,53175
0.00,0.00,21.34,0.00,53197
0.00,0.00,21.35,0.00,53221
0.00,0.00,21.36,0.00,53243
0.00,0.00,21.37,0.00,53266
0.00,0.00,21.36,0.00,53289
0.00,0.00,21.35,0.00,53312
0.00,0.00,21.34,0.00,53335
0.00,0.00,21.35,0.00,53357
0.00,0.00,21.35,0.00,53381
0.00,0.00,21.36,0.00,53403
0.00,0.00,21.37,0.00,53426
0.00,0.00,21.36,0.00,53449
0.00,0.00,21.36,0.00,53472
0.00,0.00,21.37,0.00,53494
0.00,0.00,21.35,0.00,53517
0.00,0.00,21.35,0.00,53540
0.00,0.00,21.35,0.00,53563
0.00,0.00,21.34,0.00,53585
0.00,0.00,21.37,0.00,53609
0.00,0.00,21.37,0.00,53632
0.00,0.00,21.34,0.00,53654
0.00,0.00,21.37,0.00,53677
0.00,0.00,21.34,0.00,53700
0.00,0.00,21.35,0.00,53723
0.00,0.00,21.37,0.00,53745
0.00,0.00,21.35,0.00,53769
0.00,0.00,21.35,0.00,53791
0.00,0.00,21.36,0.00,53814
0.00,0.00,21.36,0.00,53836
0.00,0.00,21.35,0.00,53860
0.00,0.00,21.35,0.00,53882
0.00,0.00,21.35,0.00,53905
0.00,0.00,21.35,0.00,53928
0.00,0.00,21.35,0.00,53951
0.00,0.00,21.36,0.00,53974
0.00,0.00,21.35,0.00,53996
0.00,0.00,21.35,0.00,54020
0.00,0.00,21.36,0.00,54042
0.00,0.00,21.35,0.00,54065
0.00,0.00,21.35,0.00,54088
0.00,0.00,21.34,0.00,54111
0.00,0.00,21.35,0.00,54133
0.00,0.00,21.35,0.00,54156
0.00,0.00,21.35,0.00,54179
0.00,0.00,21.36,0.00,54202
0.00,0.00,21.37,0.00,54224
0.00,0.00,21.34,0.00,54248
0.00,0.00,21.35,0.00,54270
0.00,0.00,21.35,0.00,54293
0.00,0.00,21.34,0.00,54316
0.00,0.00,21.35,0.00,54339
0.00,0.00,21.34,0.00,54362
0.00,0.00,21.36,0.00,54384
0.00,0.00,21.34,0.00,54408
0.00,0.00,21.36,0.00,54430
0.00,0.00,21.37,0.00,54453
0.00,0.00,21.35,0.00,54475
0.00,0.00,21.34,0.00,54499
0.00,0.00,21.36,0.00,54521
0.00,0.00,21.34,0.00,54544
0.00,0.00,21.36,0.00,54567
0.00,0.00,21.36,0.00,54590
0.00,0.00,21.34,0.00,54612
0.00,0.00,21.34,0.00,54635
0.00,0.00,21.36,0.00,54659
0.00,0.00,21.34,0.00,54681
0.00,0.00,21.34,0.00,54704
0.00,0.00,21.34,0.00,54727
0.00,0.00,21.34,0.00,54750
0.00,0.00,21.35,0.00,54772
0.00,0.00,21.35,0.00,54795
0.00,0.00,21.35,0.00,54818
0.00,0.00,21.34,0.00,54841
0.00,0.00,21.34,0.00,54863
0.00,0.00,21.35,0.00,54887
0.00,0.00,21.34,0.00,54909
0.00,0.00,21.34,0.00,54932
0.00,0.00,21.36,0.00,54955
0.00,0.00,21.35,0.00,54978
0.00,0.00,21.34,0.00,55001
0.00,0.00,21.35,0.00,55023
0.00,0.00,21.35,0.00,55047
0.00,0.00,21.36,0.00,55069
0.00,0.00,21.35,0.00,55092
0.00,0.00,21.34,0.00,55114
0.00,0.00,21.35,0.00,55138
0.00,0.00,21.34,0.00,55160
0.00,0.00,21.35,0.00,55183
0.00,0.00,21.34,0.00,55206
0.00,0.00,21.34,0.00,55229
0.00,0.00,21.35,0.00,55251
0.00,0.00,21.35,0.00,55274
0.00,0.00,21.34,0.00,55298
0.00,0.00,21.36,0.00,55320
0.00,0.00,21.34,0.00,55343
0.00,0.00,21.34,0.00,55366
0.00,0.00,21.34,0.00,55389
0.00,0.00,21.36,0.00,55411
0.00,0.00,21.34,0.00,55434
0.00,0.00,21.36,0.00,55457
0.00,0.00,21.35,0.00,55480
0.00,0.00,21.34,0.00,55502
0.00,0.00,21.36,0.00,55526
0.00,0.00,21.36,0.00,55548
0.00,0.00,21.34,0.00,55571
0.00,0.00,21.35,0.00,55593
0.00,0.00,21.34,0.00,55617
0.00,0.00,21.36,0.00,55640
0.00,0.00,21.34,0.00,55662
0.00,0.00,21.35,0.00,55686
0.00,0.00,21.34,0.00,55708
0.00,0.00,21.34,0.00,55731
0.00,0.00,21.35,0.00,55753
0.00,0.00,21.36,0.00,55777
0.00,0.00,21.34,0.00,55799
0.00,0.00,21.34,0.00,55822
0.00,0.00,21.35,0.00,55845
0.00,0.00,21.35,0.00,55868
0.00,0.00,21.35,0.00,55890
0.00,0.00,21.35,0.00,55913
0.00,0.00,21.35,0.00,55937
0.00,0.00,21.36,0.00,55959
0.00,0.00,21.35,0.00,55982
0.00,0.00,21.35,0.00,56005
0.00,0.00,21.35,0.00,56028
0.00,0.00,21.36,0.00,56050
0.00,0.00,21.36,0.00,56073
0.00,0.00,21.34,0.00,56096
0.00,0.00,21.35,0.00,56119
0.00,0.00,21.34,0.00,56141
0.00,0.00,21.35,0.00,56165
0.00,0.00,21.34,0.00,56187
0.00,0.00,21.34,0.00,56210
0.00,0.00,21.32,0.00,56232
0.00,0.00,21.35,0.00,56256
